"id","user_id","vehicle_id","vin","display_name","option_codes","color","tokens","state","in_service","id_s","calendar_enabled","backseat_token","backseat_token_updated_at","gps_as_of","heading","latitude","longitude","native_latitude","native_location_supported","native_longitude","native_type","power","shift_state","speed","timestamp","battery_heater","battery_heater_no_power","climate_keeper_mode","defrost_mode","driver_temp_setting","fan_status","inside_temp","is_auto_conditioning_on","is_climate_on","is_front_defroster_on","is_preconditioning","is_rear_defroster_on","left_temp_direction","max_avail_temp","min_avail_temp","outside_temp","passenger_temp_setting","remote_heater_control_enabled","right_temp_direction","seat_heater_left","seat_heater_rear_center","seat_heater_rear_left","seat_heater_rear_left_back","seat_heater_rear_right","seat_heater_rear_right_back","seat_heater_right","side_mirror_heaters","steering_wheel_heater","wiper_blade_heater","battery_heater_on","battery_level","battery_range","charge_current_request","charge_current_request_max","charge_enable_request","charge_energy_added","charge_limit_soc","charge_limit_soc_max","charge_limit_soc_min","charge_limit_soc_std","charge_miles_added_ideal","charge_miles_added_rated","charge_port_cold_weather_mode","charge_port_door_open","charge_port_latch","charge_rate","charge_to_max_range","charger_actual_current","charger_phases","charger_pilot_current","charger_power","charger_voltage","charging_state","conn_charge_cable","est_battery_range","fast_charger_brand","fast_charger_present","fast_charger_type","ideal_battery_range","managed_charging_active","managed_charging_start_time","managed_charging_user_canceled","max_range_charge_counter","minutes_to_full_charge","not_enough_power_to_heat","scheduled_charging_pending","scheduled_charging_start_time","time_to_full_charge","trip_charging","usable_battery_level","user_charge_enable_request","gui_24_hour_time","gui_charge_rate_units","gui_distance_units","gui_range_display","gui_temperature_units","show_range_units","api_version","autopark_state_v2","autopark_state_v3","autopark_style","calendar_supported","car_version","center_display_state","df","dr","fd_window","fp_window","ft","homelink_device_count","homelink_nearby","is_user_present","last_autopark_error","locked","remote_control_enabled","notifications_supported","odometer","parsed_calendar_supported","pf","pr","rd_window","remote_start","remote_start_enabled","remote_start_supported","rp_window","rt","sentry_mode","sentry_mode_available","smart_summon_available","download_perc","expected_duration_sec","install_perc","scheduled_time_ms","status","version","active","current_limit_mph","max_limit_mph","min_limit_mph","pin_code_set","summon_standby_mode_enabled","sun_roof_percent_open","sun_roof_state","valet_mode","valet_pin_needed","vehicle_name","can_accept_navigation_requests","can_actuate_trunks","car_special_type","car_type","charge_port_type","ece_restrictions","eu_vehicle","exterior_color","has_air_suspension","has_ludicrous_mode","key_version","motorized_charge_port","perf_config","plg","rear_seat_heaters","rear_seat_type","rhd","roof_color","seat_type","spoiler_type","sun_roof_installed","third_row_seats","trim_badging","use_range_badging","wheel_type"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581057619","341","37.504310608","127.05037689","37.50431060791","1","127.05037689209","wgs","0","","","2020-02-07 19:01:10","0","0","off","0","20.5","3","12.0","False","1","0","0","0","488","28","15","11.0","20.5","1","488","0","0","0","0","0","0","0","0","0","0","0","67","205.529998779","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","156.5599975585938","<invalid>","0","<invalid>","205.52999877929688","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","2","1","0","1","0","0","0","0","1","no_error","0","1","1","4755.2827148","1","0","0","0","0","1","1","0","0","0","1","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581057619","341","37.504310608","127.05037689","37.50431060791","1","127.05037689209","wgs","6","P","0","2020-02-07 19:01:41","0","0","off","0","20.5","3","12.3","True","1","0","0","0","370","28","15","11.0","20.5","1","370","0","0","0","0","0","0","0","0","0","0","0","67","205.529998779","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","156.5599975585938","<invalid>","0","<invalid>","205.52999877929688","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","ready","","dead_man","1","2020.4.1 4a4ad401858f","3","0","0","0","0","0","0","0","1","no_error","0","1","1","4755.2827148","1","0","0","0","0","1","1","0","0","0","1","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581057619","341","37.504310608","127.05037689","37.50431060791","1","127.05037689209","wgs","3","D","4","2020-02-07 19:02:12","0","0","off","0","20.5","3","13.2","True","1","0","0","0","331","28","15","10.5","20.5","1","331","0","0","0","0","0","0","0","0","0","0","0","67","205.529998779","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","156.5599975585938","<invalid>","0","<invalid>","205.52999877929688","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","2","0","0","0","1","no_error","0","1","1","4755.2880859","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581057619","341","37.504310608","127.05037689","37.50431060791","1","127.05037689209","wgs","5","R","0","2020-02-07 19:02:42","0","0","off","0","20.5","3","15.1","True","1","0","0","0","271","28","15","10.0","20.5","1","271","0","0","0","0","0","0","0","0","0","0","0","67","205.11000061","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","146.5899963378906","<invalid>","0","<invalid>","205.11000061035156","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","0","1","1","4755.3032227","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581057619","341","37.504310608","127.05037689","37.50431060791","1","127.05037689209","wgs","4","D","6","2020-02-07 19:03:13","0","0","off","0","20.5","3","17.2","True","1","0","0","0","233","28","15","9.0","20.5","1","233","0","0","0","0","0","0","0","0","0","0","0","67","205.11000061","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","146.5899963378906","<invalid>","0","<invalid>","205.11000061035156","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.3388672","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581069823","254","37.5054245","127.05162811","37.505424499512","1","127.051628112793","wgs","4","D","0","2020-02-07 19:03:44","0","0","off","0","20.5","3","18.5","True","1","0","0","0","211","28","15","9.0","20.5","1","211","0","0","0","0","0","0","0","0","0","0","0","67","205.11000061","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","146.5299987792969","<invalid>","0","<invalid>","205.11000061035156","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.3662109","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581069853","71","37.505249023","127.05121613","37.505249023438","1","127.051216125488","wgs","3","D","3","2020-02-07 19:04:15","0","0","off","0","20.5","3","19.3","True","1","0","0","0","196","28","15","9.0","20.5","1","196","0","0","0","0","0","0","0","0","0","0","0","66","205.11000061","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","2","Disconnected","<invalid>","146.5299987792969","<invalid>","0","<invalid>","205.11000061035156","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.3881836","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581069884","44","37.50522995","127.05132294","37.505229949951","1","127.051322937012","wgs","3","D","0","2020-02-07 19:04:46","0","0","off","0","20.5","3","19.8","True","1","0","0","0","185","28","15","8.5","20.5","1","185","0","0","0","0","0","0","0","0","0","0","0","66","204.25","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","145.9100036621094","<invalid>","0","<invalid>","204.25","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.3935547","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581069915","69","37.505214691","127.05171967","37.505214691162","1","127.051719665527","wgs","2","D","9","2020-02-07 19:05:16","0","0","off","0","20.5","3","20.1","True","1","0","0","0","176","28","15","8.5","20.5","1","176","0","0","0","0","0","0","0","0","0","0","0","66","204.25","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","145.9100036621094","<invalid>","0","<invalid>","204.25","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.4057617","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581069946","60","37.505420685","127.05217743","37.505420684814","1","127.052177429199","wgs","5","D","4","2020-02-07 19:05:47","0","0","off","0","20.5","3","20.2","True","1","0","0","0","170","28","15","8.0","20.5","1","170","0","0","0","0","0","0","0","0","0","0","0","66","204.25","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","2","Disconnected","<invalid>","144.8300018310547","<invalid>","0","<invalid>","204.25","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.440918","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581069976","65","37.505531311","127.05264282","37.505531311035","1","127.052642822266","wgs","3","D","1","2020-02-07 19:06:18","0","0","off","0","20.5","3","20.3","True","1","0","0","0","164","28","15","8.0","20.5","1","164","0","0","0","0","0","0","0","0","0","0","0","66","204.25","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","144.8300018310547","<invalid>","0","<invalid>","204.25","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.4672852","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581070007","65","37.505485535","127.05275726","37.505485534668","1","127.052757263184","wgs","3","D","0","2020-02-07 19:06:49","0","0","off","0","20.5","3","20.4","True","1","0","0","0","158","28","15","8.0","20.5","1","158","0","0","0","0","0","0","0","0","0","0","0","66","203.820007324","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","144.5200042724609","<invalid>","0","<invalid>","203.82000732421875","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.4677734","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581070039","65","37.505485535","127.05275726","37.505485534668","1","127.052757263184","wgs","5","D","2","2020-02-07 19:07:19","0","0","off","0","20.5","3","20.4","True","1","0","0","0","152","28","15","8.0","20.5","1","152","0","0","0","0","0","0","0","0","0","0","0","66","203.820007324","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","144.5200042724609","<invalid>","0","<invalid>","203.82000732421875","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.4677734","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581070070","64","37.505653381","127.05297852","37.505653381348","1","127.052978515625","wgs","4","D","5","2020-02-07 19:07:51","0","0","off","0","20.5","3","20.5","True","1","0","0","0","148","28","15","8.0","20.5","1","148","0","0","0","0","0","0","0","0","0","0","0","66","203.820007324","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","143.1600036621094","<invalid>","0","<invalid>","203.82000732421875","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.4814453","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581070100","63","37.506404877","127.05545807","37.506404876709","1","127.055458068848","wgs","-4","D","11","2020-02-07 19:08:21","0","0","off","0","20.5","3","20.5","True","1","0","0","0","144","28","15","7.5","20.5","1","144","0","0","0","0","0","0","0","0","0","0","0","66","203.399993896","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","142.0500030517578","<invalid>","0","<invalid>","203.39999389648438","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.6347656","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581070131","250","37.505531311","127.05222321","37.505531311035","1","127.052223205566","wgs","-11","D","13","2020-02-07 19:08:52","0","0","off","0","20.5","3","20.5","True","1","0","0","0","142","28","15","6.5","20.5","1","142","0","0","0","0","0","0","0","0","0","0","0","66","203.399993896","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","142.0500030517578","<invalid>","0","<invalid>","203.39999389648438","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.8344727","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
"34996086140410747","1118886","1124037660","5YJ3E1EB9LF584371","ZEROONE AI","AD15,MDL3,PBSB,RENA,BT37,ID3W,RF3G,S3PB,DRLH,DV2W,W39B,APF0,COUS,BC3B,CH07,PC30,FC3P,FG31,GLFR,HL31,HM31,IL31,LTPB,MR31,FM3B,RS3H,SA3P,STCP,SC04,SU3C,T3CA,TW00,TM00,UT3P,WR00,AU3P,APH3,AF00,ZCST,MI00,CDM0","","3c35d7467003b454, 6532e9b2e66a5c48","online","0","34996086140410747","1","","","1581070162","247","37.504779816","127.04974365","37.504779815674","1","127.049743652344","wgs","3","D","0","2020-02-07 19:09:23","0","0","off","0","20.5","3","20.5","True","1","0","0","0","140","28","15","6.0","20.5","1","140","0","0","0","0","0","0","0","0","0","0","0","66","202.970001221","48","48","1","51.61000061035156","96","100","50","90","210.5","210.5","0","0","Engaged","0","1","0","","48","0","1","Disconnected","<invalid>","142.0500030517578","<invalid>","0","<invalid>","202.97000122070312","0","","0","0","0","0","0","","0","0","66","","0","km/hr","km/hr","Rated","C","0","7","standby","","dead_man","1","2020.4.1 4a4ad401858f","4","0","0","0","0","0","0","0","1","no_error","1","1","1","4755.9848633","1","0","0","0","0","1","1","0","0","0","0","1","0","2700","1","0","","","0","90","90","50","0","0","0","","0","0","ZEROONE AI","1","1","base","model3","US","0","1","SolidBlack","0","0","2","1","","0","1","0","0","Glass","0","None","0","<invalid>","","1","Pinwheel18"
